20        Threads
1         Connections per thread
100000    Requests per client


ALL STATS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets        69446.60          ---          ---      0.28400     72762.10 
Gets            0.00         0.00         0.00      0.00000         0.00 
Waits           0.00          ---          ---      0.00000          --- 
Totals      69446.60         0.00         0.00      0.28400     72762.10 


Request Latency Distribution
Type     <= msec         Percent
SET       0.740        99.85
SET       0.750        99.85
SET       0.760        99.85
SET       0.770        99.85
SET       0.780        99.86
SET       0.790        99.86
SET       0.800        99.86
SET       0.810        99.86
SET       0.820        99.86
SET       0.830        99.86
SET       0.840        99.86
SET       0.850        99.86
SET       0.860        99.86
SET       0.870        99.87
SET       0.880        99.87
SET       0.890        99.87
SET       0.900        99.87
SET       0.910        99.87
SET       0.920        99.87
SET       0.930        99.87
SET       0.940        99.88
SET       0.950        99.88
SET       0.960        99.88
SET       0.970        99.88
SET       0.980        99.88
SET       0.990        99.88
SET       1.000        99.89
SET       1.100        99.89
SET       1.200        99.89
SET       1.300        99.90
SET       1.400        99.90
SET       1.500        99.91
SET       1.600        99.91
SET       1.700        99.91
SET       1.800        99.91
SET       1.900        99.91
SET       2.000        99.91
SET       2.100        99.91
SET       2.200        99.91
SET       2.300        99.92
SET       2.400        99.92
SET       2.500        99.92
SET       2.600        99.92
SET       2.700        99.92
SET       2.800        99.92
SET       3.200        99.92
SET       3.300        99.92
SET       3.400        99.92
SET       3.500        99.93
SET       3.600        99.93
SET       3.700        99.93
SET       3.800        99.93
SET       3.900        99.93
SET       4.000        99.93
SET       4.100        99.93
SET       4.400        99.93
SET       4.500        99.93
SET       4.600        99.93
SET       4.700        99.93
SET       4.800        99.94
SET       4.900        99.94
SET       5.000        99.94
SET       5.100        99.94
SET       5.400        99.94
SET       5.500        99.94
SET       5.600        99.94
SET       5.700        99.94
SET       5.800        99.94
SET       5.900        99.94
SET       6.000        99.94
SET       6.100        99.94
SET       6.200        99.94
SET       6.300        99.94
SET       6.400        99.94
SET       6.600        99.94
SET       6.700        99.94
SET       6.800        99.94
SET       6.900        99.94
SET       7.000        99.95
SET       7.100        99.95
SET       7.200        99.95
SET       7.300        99.95
SET       7.400        99.95
SET       7.500        99.95
SET       7.600        99.95
SET       7.700        99.95
SET       7.800        99.95
SET       8.100        99.95
SET       8.200        99.95
SET       8.300        99.95
SET       8.600        99.95
SET       8.700        99.95
SET       8.800        99.95
SET       9.100        99.95
SET       9.200        99.95
SET       9.300        99.95
SET       9.400        99.95
SET       9.500        99.95
SET      11.000        99.96
SET      12.000        99.96
SET      13.000        99.96
SET      14.000        99.96
SET      15.000        99.96
SET      16.000        99.97
SET      17.000        99.97
SET      18.000        99.97
SET      19.000        99.98
SET      22.000        99.98
SET      23.000        99.98
SET      24.000        99.98
SET      30.000        99.99
SET      39.000        99.99
SET      40.000        99.99
SET      41.000        99.99
SET      42.000        99.99
SET      46.000        99.99
SET     100.000        99.99
SET     150.000       100.00
SET     170.000       100.00
SET     180.000       100.00
SET     200.000       100.00
SET     210.000       100.00
SET     220.000       100.00
SET     310.000       100.00
---
---
